City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date
596,Lakatoro,VU,-16.0999,167.4164,77.56,80,0,3.98,2022-10-26 18:10:41
597,Rostovka,RU,55.3842,71.8891,32.9,96,100,10.94,2022-10-26 18:10:44
598,Celestun,MX,20.8667,-90.4,84.34,67,6,7.54,2022-10-26 18:10:45
599,Isla Mujeres,MX,21.2311,-86.731,86.16,62,18,8.25,2022-10-26 18:10:46
600,Helong,CN,42.5397,128.9972,43.03,82,100,6.51,2022-10-26 18:06:05
601,Bacolod,PH,10.6667,122.95,77.85,88,100,5.75,2022-10-26 18:10:48
602,Balabac,PH,7.9868,117.0645,80.38,82,100,4.99,2022-10-26 18:10:48
603,Sanmenxia,CN,34.7747,111.1814,52.54,77,63,6.15,2022-10-26 18:10:49
604,Montemarciano,IT,43.6389,13.3075,67.51,89,3,2.3,2022-10-26 18:10:50
605,Selma,US,36.5708,-119.6121,64.22,50,0,4.61,2022-10-26 18:10:50
606,Skibbereen,IE,51.55,-9.2667,58.1,83,45,16.67,2022-10-26 18:10:53
607,Sinop,TR,41.7711,34.8709,52.99,83,43,4.99,2022-10-26 18:10:55
608,Mabaruma,GY,8.2,-59.7833,84.78,70,100,6.08,2022-10-26 18:10:57
609,Raasiku,EE,59.3664,25.1831,50.56,97,99,10.18,2022-10-26 18:10:59
610,Austin,US,30.2672,-97.7431,77.14,36,0,5.01,2022-10-26 18:10:02
611,Ishigaki,JP,24.3448,124.1572,77.22,68,94,16.55,2022-10-26 18:11:00
612,Kangaatsiaq,GL,68.3065,-53.4641,28.17,76,100,8.14,2022-10-26 18:11:01
613,Tazovskiy,RU,67.4667,78.7,19.56,95,46,11.05,2022-10-26 18:11:02
614,Lucapa,AO,-8.4192,20.7447,71.55,77,98,5.41,2022-10-26 18:11:03
615,Birao,CF,10.2849,22.7882,77.68,36,82,5.1,2022-10-26 18:11:05
616,Usakos,NA,-22.0,15.6,79.75,28,5,11.7,2022-10-26 18:11:06
617,Corinth,GR,37.9407,22.9573,70.72,56,0,2.55,2022-10-26 18:11:09
618,Svetlogorsk,BY,52.6333,29.7333,48.43,94,64,8.3,2022-10-26 18:11:13
619,Oriximina,BR,-1.7656,-55.8661,88.39,56,100,3.62,2022-10-26 18:11:15
620,Grand Gaube,MU,-20.0064,57.6608,73.38,69,4,5.01,2022-10-26 18:11:16
621,Vanimo,PG,-2.6741,141.3028,76.86,87,79,2.55,2022-10-26 18:11:17
622,Khakhea,BW,-24.6895,23.494,75.61,46,84,23.47,2022-10-26 18:11:19
623,Soligalich,RU,59.0778,42.2864,34.47,73,100,10.49,2022-10-26 18:11:21
624,Chipata,ZM,-13.6333,32.65,81.54,31,66,7.27,2022-10-26 18:11:25
625,Waddan,LY,29.1614,16.139,73.47,34,0,10.74,2022-10-26 18:11:30
626,Hami,CN,42.8,93.45,52.47,36,8,6.33,2022-10-26 18:11:55
627,Manakara,MG,-22.1333,48.0167,72.3,88,95,9.48,2022-10-26 18:11:56
628,Port-Gentil,GA,-0.7193,8.7815,82.36,83,40,11.5,2022-10-26 18:11:57
629,Kichera,RU,55.9375,110.0997,21.79,76,74,5.7,2022-10-26 18:11:58
630,Kisangani,CD,0.5167,25.2,71.51,98,77,0.83,2022-10-26 18:11:58
631,Wonthaggi,AU,-38.6044,145.5913,58.82,87,97,15.64,2022-10-26 18:11:59
632,Petatlan,MX,17.5167,-101.2667,87.6,67,27,6.29,2022-10-26 18:12:00
633,Deniliquin,AU,-35.5333,144.9667,53.56,92,74,8.48,2022-10-26 18:12:02
634,Kungurtug,RU,50.5994,97.5228,20.44,67,100,1.21,2022-10-26 18:12:04
635,Ucluelet,CA,48.9329,-125.5528,45.09,93,100,0.58,2022-10-26 18:12:11
636,Mogadishu,SO,2.0371,45.3438,78.67,82,90,11.56,2022-10-26 18:10:17
637,Acapulco,MX,16.8634,-99.8901,82.22,83,100,8.05,2022-10-26 18:09:08
638,Ngunguru,NZ,-35.6167,174.5,55.9,83,47,5.03,2022-10-26 18:12:16
639,Yatou,CN,37.15,122.3833,52.57,68,45,2.98,2022-10-26 18:12:17
640,Kahului,US,20.8947,-156.47,82.42,79,40,13.8,2022-10-26 18:13:22
641,Talara,PE,-4.5772,-81.2719,74.16,60,0,13.8,2022-10-26 18:13:22
642,Tyrma,RU,50.0833,132.1667,32.18,93,98,3.51,2022-10-26 18:13:24
643,Kars,TR,40.602,43.095,41.45,75,75,3.44,2022-10-26 18:13:26
644,Kollam,IN,8.8833,76.6,77.74,79,3,1.86,2022-10-26 18:13:28
645,Chernenko,RU,44.365,39.3103,53.29,82,98,3.6,2022-10-26 18:13:29
646,Abnub,EG,27.2696,31.1511,76.17,44,1,7.78,2022-10-26 18:13:30
647,Do Gonbadan,IR,30.3586,50.7981,77.09,29,0,0.0,2022-10-26 18:13:32
648,Lac Du Bonnet,CA,50.2536,-96.0612,37.06,59,42,5.79,2022-10-26 18:13:34
649,Balykshi,KZ,47.0667,51.8667,32.0,69,0,8.95,2022-10-26 18:13:41
650,Oranjestad,AW,12.524,-70.027,78.82,84,100,12.19,2022-10-26 18:10:55
651,Dunedin,NZ,-45.8742,170.5036,45.81,93,100,1.01,2022-10-26 18:13:42
652,Shache,CN,38.4167,77.2406,54.45,25,43,2.68,2022-10-26 18:13:45
653,Krasnotorka,UA,48.682,37.5327,53.1,96,100,9.33,2022-10-26 18:13:16
654,Baykit,RU,61.67,96.37,29.8,91,100,4.54,2022-10-26 18:13:46
655,Shahrud,IR,36.4182,54.9763,55.54,46,12,3.83,2022-10-26 18:13:50
656,Tabuk,PH,17.4189,121.4443,68.79,90,100,3.8,2022-10-26 18:13:51
657,Kenai,US,60.5544,-151.2583,30.15,98,100,4.61,2022-10-26 18:13:52
658,Leshukonskoye,RU,64.8989,45.7622,30.87,78,100,10.36,2022-10-26 18:13:53
659,Vardo,NO,70.3705,31.1107,37.38,81,100,13.8,2022-10-26 18:13:55
660,Egvekinot,RU,66.3167,-179.1667,3.04,95,72,5.06,2022-10-26 18:13:56
661,Pampierstad,ZA,-27.7832,24.6877,80.78,12,100,8.93,2022-10-26 18:13:59
662,Puerto Carreno,CO,6.189,-67.4859,89.56,57,100,4.05,2022-10-26 18:14:03
663,Batticaloa,LK,7.7102,81.6924,81.72,64,89,6.31,2022-10-26 18:14:04
664,Ambulu,ID,-8.345,113.6058,74.97,92,100,2.62,2022-10-26 18:14:05
665,Sapa,PH,5.1544,120.3241,80.8,82,100,9.37,2022-10-26 18:14:06
666,Tallahassee,US,30.4383,-84.2807,78.75,51,0,9.22,2022-10-26 18:13:16
667,Chino,US,34.0122,-117.6889,73.6,52,75,3.44,2022-10-26 18:13:29
668,Chibombo,ZM,-14.6569,28.0706,78.76,32,58,5.39,2022-10-26 18:14:13
669,Fort Morgan,US,40.2503,-103.8,50.65,40,0,9.22,2022-10-26 18:12:43
670,Pasni,PK,25.2631,63.471,82.63,55,0,8.55,2022-10-26 18:14:16
671,Ban Nahin,LA,18.2418,104.2122,71.44,89,89,3.47,2022-10-26 18:14:16
672,Tamale,GH,9.4008,-0.8393,86.94,50,69,6.62,2022-10-26 18:14:20
673,Mayumba,GA,-3.432,10.6554,77.29,91,94,3.89,2022-10-26 18:14:22
674,Kuytun,RU,54.3419,101.5036,25.84,72,7,5.3,2022-10-26 18:14:25
675,Kendari,ID,-3.945,122.4989,75.56,93,85,3.47,2022-10-26 18:14:26
676,Marshfield,US,44.6689,-90.1718,44.55,57,75,13.8,2022-10-26 18:14:28
677,Aksehir,TR,38.3575,31.4164,55.63,39,3,2.84,2022-10-26 18:14:30
678,Nouakchott,MR,18.0858,-15.9785,85.93,61,24,16.04,2022-10-26 18:14:22
679,Qom,IR,34.6401,50.8764,66.65,34,2,3.38,2022-10-26 18:14:34
680,Mongo,TD,12.1844,18.693,84.36,23,12,2.68,2022-10-26 18:14:35
681,Mercedes,AR,-34.6515,-59.4307,78.94,42,63,21.59,2022-10-26 18:14:37
